,time (s),roll_deg,pitch_deg,yaw_deg,depth,vel_x_m_s,vel_y_m_s,northing_m,easting_m
193,193,29.710869330684158,-26.395545142470148,36.92038671633526,38.04398849967339,-5.157098770572727,3.2543412592460133,43.45395263678696,41.031544334463184
194,194,24.872252240455918,-28.76181620295523,40.7567038550759,37.28554008786128,-0.2624707952537113,1.0080897098263732,43.64972953427998,34.747371863985386
195,195,30.651052715408582,-16.22716950643651,-25.295030997757898,38.501795126833606,-2.4905429882422023,-0.6812639034200715,41.93266366984956,31.681662232177306
196,196,25.631768869658046,-27.99482846060308,8.656670990379343,39.60993219875435,0.15302473707581954,3.298162195863776,38.395997552828646,33.10462317326361
197,197,26.028486288041652,-23.223385692127682,-12.317170824267873,40.459014117802425,1.1243744599411578,1.0884425768640091,39.08243735243595,41.73819419240702
198,198,31.809831628721213,-28.775138919006086,22.933343430099733,38.772488969975825,-0.10584579294384078,-3.856401410207362,34.32626827988116,40.76280049819487
199,199,71.5947658344727,-27.744826037120706,0.8607722139135774,41.24575248266552,0.8931931896987804,-3.179019198381963,45.460513556076286,37.36671819034361
200,200,26.38138017691754,-26.749713132627313,-39.934276841712055,39.128626947539686,-3.1533850824937044,0.16337259709744656,39.13377629569476,44.793855112013624
201,201,44.15041279649897,-19.82132157701988,-12.399179166775813,39.63882816732255,-0.5297292271428611,-1.3154687507894036,36.489918376140814,33.276523463900325
202,202,58.1982765706488,-23.416893662365304,-60.426538223750974,40.41720057413546,-2.5720095185542013,-2.28236311192342,39.54521367919021,36.23716316184007
203,203,44.70414758646823,-15.657773483742114,-58.77037845280762,38.852933327706836,-0.521530643707198,-0.8595691372907518,50.236639407494536,45.69263735547924
204,204,55.91347830582377,-19.418320596980166,-70.8352892894559,41.44355443840844,2.1737956078521083,0.8749683599785485,35.63449780122504,38.111005993947344
205,205,48.4390712044642,-27.62346505038055,-46.395890918850796,39.93001991726945,-0.8196641218273742,-0.13116836252615482,32.740587592090634,38.39660052226138
206,206,49.95159614881008,-12.087681015712274,-82.14266080199889,40.240965110344106,-2.768884706514921,0.9613885002243525,46.642589315668424,44.92986843974525
207,207,45.948688337051,-17.439157500539444,-83.57144125533371,40.01662959472932,-0.3795563035708357,-6.314489315770786,39.13086552259527,47.75591972092103
208,208,57.8846573780402,-10.090174547978965,-69.61088554054103,43.09306972794286,2.91505002046977,-2.164558996507873,32.67266745630375,47.37040174138118
209,209,45.499068076944724,-21.668529621522513,-134.86161321181459,42.372967595979034,-3.277356476516357,-2.6369585215789098,49.87484047519507,46.77444095253901
210,210,28.769591048654608,-16.01555893508356,-70.01107330449192,42.09695344277717,0.5167149797574824,-1.6467908707478367,28.564208035817956,41.99562985253256
211,211,44.26394547779249,-6.783071836334181,-75.28716792249737,43.41430919683187,3.703749223491448,-4.1751972506148025,49.454958369421874,41.644891433586125
212,212,28.224284016192954,-10.861016438832197,-125.82633385574017,43.223698355733106,-1.2410977927261686,-0.5482859963627713,35.3064236065255,47.84389430112312
213,213,29.519843563029717,-4.5114221501551,-84.99593239101513,41.54994696542615,4.533232591360167,-4.129865496050638,51.26318266265666,42.71665904211746
214,214,11.915509625120503,-16.260856027704797,-87.22773566340136,43.306295963081425,1.737771034045892,0.7371667392854802,42.20998560082283,35.36218626904824
215,215,20.003387778611195,-6.679393372586772,-70.69952679954429,44.925549914550245,1.051747749465017,-2.0452653535743734,46.414742888931464,41.14635136608565
216,216,16.622320337702973,-10.51585171569357,-77.20793760755646,44.100594355463016,-1.4931347824263483,-2.9189397461661484,47.31644022323932,41.20231449006765
217,217,37.156055530985135,-2.396074643098265,-91.68206836751543,44.71249847132432,-0.6526986173993548,-1.611006088940925,49.18708983816441,41.9186480548417
218,218,14.29581709435185,-9.011247189252884,-88.77696359400683,41.34775395589428,1.9072163653078937,-2.1731134167645303,42.34763476173973,49.41156867098454
219,219,7.970181976522401,-1.8006683994954156,-110.76552507634764,43.9639172729268,1.3131661573675866,-4.931836528611874,46.41624555321815,55.57711010697835
220,220,-4.601246213231934,-3.3310487754428606,-80.79035638691417,44.404779602865986,1.075178578640622,-4.492289905203242,45.04926268353039,41.43658931388305
221,221,-2.2293827956932684,-4.857294344088728,-104.82682022898831,42.82128051613627,3.352819867172265,-3.1691915209085595,43.750214872353304,41.69007941214092
222,222,-10.578532168435052,-9.209950058491266,-53.931136745499586,43.63352144870895,2.147123775860204,-6.371393831900111,55.045528341876754,43.71508271814865
223,223,-15.614504470655266,5.27936814491769,-68.71960825785375,44.475420130925755,-1.227486333757584,-6.608415559847696,40.42923016666059,43.77641630971921
224,224,-26.77927692926913,2.475346814989231,-73.52496294144173,43.90467098635091,2.3101668353627143,-3.077254196606674,41.32938004785936,51.07409732041487
225,225,-38.72172074295571,11.764597405563354,-97.96078670337647,45.14337487952626,-0.4997990098668712,-7.094739398172541,49.32688398668402,42.57570791651621
226,226,-36.23994316335155,10.12434648484714,-52.82602612596408,44.819286274459515,-2.220337335988657,-6.630298048677877,42.02274958409399,43.011726761537886
227,227,-35.17341644061464,7.885909932265305,-62.43272370892656,45.17584189059414,0.3865786999807672,-6.490243720582193,48.60078680823378,50.19017228228933
228,228,-33.33260687060333,11.565228858066991,-94.84570956514347,45.13849452515915,0.4730869994901701,-6.205423162715199,31.398912652393552,42.63829406408644
229,229,-40.20726051489918,16.80214206415522,-25.002816970439152,47.90171575051279,1.5021344938105745,-4.387885938399311,48.61970926240679,45.9665467959705
230,230,-34.71185263243014,13.044693418605544,-40.85926778978675,47.15596413068474,-0.21016549220184855,-4.817634688611795,43.48785998595968,51.06985693826726
231,231,-52.18118506589819,9.935154766645526,-40.93570912265162,47.39246170328637,0.6944504015722588,-6.804145875287681,46.579669604532576,44.84977927289292
232,232,-44.4978885418532,17.729421490090328,-48.812462981728046,47.496351589470954,3.926122199532119,-3.484039577749323,44.29014055166468,38.189615836427414
233,233,-52.97603023725157,12.32905053081977,-3.8034048598395884,46.573227577658116,3.9439997104747864,-6.980526766847964,49.234270701648235,48.49832211647963
234,234,-42.60347738428002,19.527291481604024,-37.83956496564965,47.545253829071584,-0.8257814591394461,-4.156878278184249,51.01876238768099,47.270056769100144
235,235,-53.73850184178242,13.301952386825992,11.758917895461057,47.18385482680772,3.161363966247251,-6.390531968295273,52.9072972885611,44.81920687292557
236,236,-62.00741988890297,22.76039500793785,-10.812884521388595,48.601422485683415,2.273223897943587,-9.386175964051311,51.25102259801916,53.03797393823928
237,237,-54.4952500550242,29.124554274199596,24.142379209995106,47.2571527803942,4.9050285482954115,-6.663634594213381,54.732560859916084,54.98688788774533
238,238,-45.60196635181689,26.356193450550798,25.81156520519554,48.34525406303876,6.37016130098743,-3.026858109025538,43.20586668257906,52.70828106347399
239,239,-43.460625062509166,27.07342647738157,34.34295647249144,47.16671079911572,5.504652668492914,-7.160914637424888,47.68234335196168,45.37777798485265
240,240,-39.15201370798827,19.74426562547538,35.81683606210559,49.5664427809075,3.687635053023346,-6.90733780396271,50.74873517624611,47.485047913793245
241,241,-40.87675758344658,29.716881401151596,61.24315135620039,48.453076648765865,3.267806562067317,-3.4050857123197273,54.33037356841626,55.75610751912743
242,242,-37.43009341452722,23.420357531677727,43.9844268042714,49.74504255721421,1.900945552249301,-4.2893194186397645,47.499955488619776,51.025056623691064
243,243,-24.791618616177924,20.363908596412323,57.24281969612786,49.02502267740052,2.907296682886516,-6.584001125648709,53.14583577491359,43.37569863666129
244,244,-32.045453095504286,30.470648421983544,62.456347380366374,48.060387218476265,7.00330822536919,-4.836681126235151,51.515657958632964,55.17098365087439
245,245,-33.146599688338,29.36239110389658,94.52892731502456,47.835821771942456,5.336681531935858,-3.379990283037617,48.00147307080294,45.62984486434556
246,246,6.170434111584907,24.242619157304915,83.70681863289136,48.93738679709629,5.782935708608408,-5.122890600840209,46.57674024385156,42.83753471357122
247,247,-22.643330216636652,26.0085140788682,74.97048386609076,48.55989480233468,2.1957613013665003,-6.702221381980198,47.88348146204429,48.92007523621567
248,248,-18.596449570231833,25.844266781112736,70.44375744717269,45.660620392616565,2.998962687539689,-2.6027174691946415,49.35731977571182,45.61015427236811
249,249,2.783461047669226,30.111656231641124,88.58824613249244,50.151812471218626,4.417368283982576,-4.873386617080383,46.278355656618366,53.96692655306565
250,250,-28.16575108694936,29.79342136953808,106.2620631632446,50.99567168617453,6.202759929966309,-4.378055334309082,47.35461011768944,49.55784690353231
251,251,1.453874879959263,32.673619570701405,90.3029866509597,49.7020762360545,7.653583797195818,-2.777419982123588,46.33604552833638,50.19076886564061
252,252,3.4721458708448205,23.60196011242522,100.95518788767632,51.88717240899504,3.6061076082585775,0.8639700044688263,47.91150931846465,45.4925526085474
253,253,24.226324182193295,26.159349408173984,81.98510639472394,50.70269095075031,3.225863574908287,-1.6932442685255182,55.080584231521215,52.41769749007631
254,254,20.573433829862893,30.19342375448135,95.71724254756538,48.522095414482735,2.924489267109232,-2.1895591616417187,52.03553029890873,48.95837203193969
255,255,34.3321257111034,24.942583437029544,97.24972083088316,50.87216582145815,5.544704804468038,-0.6102655781547224,46.18315918206568,45.733758992296885
256,256,24.440475817923325,19.022289020705326,104.27015257950612,49.88742723787014,5.43830049976742,-1.3975723950396128,54.8111661544419,49.91984017927741
257,257,32.48810947915006,15.499696242762127,75.80225906463033,50.91694218134989,3.411416664447297,-4.958939364122197,51.12379653559725,54.20802845591686
258,258,29.48949814999714,32.661172302504305,86.5487920992652,54.10447509913835,6.7924095392698804,-3.1739258100241257,53.78595130358591,61.053602455258414
259,259,53.04109410824332,29.07634678218511,102.64053940579456,50.647623886650116,6.397577303186154,-2.5487628322043796,54.609118679332155,46.461233124597676
260,260,32.06593650832801,19.528422944924444,97.79464507138098,51.895306489489855,5.271293950097265,-3.221502295739887,46.21410832371272,44.480953105352725
261,261,56.38252632536391,30.423662494239984,59.94637790524622,50.11297777370942,6.434626141200641,-1.064972925920004,57.91846625120254,57.99394112099657
262,262,34.43068495723143,34.413538028372265,59.88469054046813,49.8903399623117,5.698689324305474,-6.088824021610479,53.78436450934114,57.05703314656651
263,263,53.680996909968705,17.861791307487948,115.09954149871449,54.01760708399396,5.279513863982321,-5.567393756814526,50.18853353451004,54.11337358903879
264,264,50.19510354297547,21.990093742165005,96.81838390739534,53.4649368589184,7.392613539676714,-4.5525724101944185,48.51838654310289,51.935474566547455
265,265,48.97284270615941,28.996588341939784,88.69820845604325,51.780476743461044,4.5305536708152365,-1.7507080597235687,47.298157943326565,48.661405805442115
266,266,58.66584352059621,25.664125929310906,74.59964153434728,55.04043753763736,3.7966201863802667,0.8216334971313402,52.25342489546797,57.08020526477686
267,267,53.78743474099609,22.259517090396443,48.21492007798946,53.532289022642395,4.625910277236694,-1.419426530774415,55.139152600299994,51.60857702099007
268,268,67.09957194929899,13.170944028597074,38.95360265347681,50.90666966711338,4.586016162678339,-2.3506821070588737,46.856971224112996,52.2065388001201
269,269,50.17984424250514,20.58550147749618,50.41279333745712,53.976408667279415,3.251401969631085,4.90370237116028,51.624355183389206,45.66148095128769
270,270,32.67274947667927,18.189469142097852,37.93690144264989,56.042695495607454,5.472252546915378,-1.9779989225669121,43.29100985556281,53.59605260070681
271,271,47.13947263573208,19.914100397227916,17.078257637321173,55.34409757549692,4.017167950737431,-2.3378679330714958,53.0431289409265,53.9525357990867
272,272,37.667714854556024,25.402795493665646,1.0661402127508914,55.57262637736916,4.076105483275945,-1.2030794784867798,52.99740188414493,53.31648556167582
273,273,40.8956763343791,18.500634412539227,-8.263993304580078,54.88280027465513,2.1905445995978514,-2.7461060161452973,52.23833562380884,54.31605986158832
274,274,33.24128963469595,7.616900444280658,32.23070742388624,54.356626659104215,0.23459874689570892,-3.977468392320558,63.258964648628805,54.55234169946253
275,275,45.041164367213725,16.38963826247148,-27.052313385185037,55.75908744088375,5.809551233480878,0.039320305031585345,50.702326424340235,62.61094973108708
276,276,28.205249577946045,13.136231515233579,-8.706992708326752,53.78749902849367,4.9176796667849425,0.3398141649294544,57.10206985367494,51.19696664281373
277,277,24.203884085948314,4.01980024578232,-22.523712878025396,55.4226232392191,4.88840831057995,5.3543382178117955,56.73904022125387,54.64307535281289
278,278,18.680924456364643,2.7341827026363115,-29.38422156343937,55.402009679552506,3.727801235975885,4.080900771050843,53.057798305848536,56.980682774650724
279,279,36.4461173328997,3.0965771847814536,-36.10318291959917,55.98935781555596,5.934823350062836,1.7791566373226657,55.11073652109671,39.3710635506237
280,280,25.64200261976287,2.50288119332103,-29.12483845819945,54.43873715916654,2.5886541615991514,1.046390384581768,59.62075974072089,58.41546589719938
281,281,7.7600985240173515,5.357073083515507,-60.7820250404297,57.764648709940836,7.029786325874026,2.433651636611244,61.05930059827879,53.9418940888145
282,282,-9.494964184506944,1.1350789195007747,-47.23481407891152,55.851836164140764,3.2933201034872113,0.8279136494459858,51.156519513697766,63.02436085987617
283,283,8.270840627288516,13.330034415966498,-63.664324936013514,57.23119864735942,2.5279632508081677,0.14823312236587838,57.3541122913722,50.76343754265134
284,284,-10.999180346538392,-4.579355214249492,-38.104572134804975,57.230684289169155,3.355805613109787,0.4464408790880161,56.27487463815732,56.87861773032248
285,285,-18.44158991703128,-6.232118461652069,-91.01471573375434,57.768028106199395,3.7217628351622647,3.572579871142322,50.173891287741874,57.22609430356728
286,286,-16.903240022960546,-6.689100236300508,-39.23938312028351,56.935313479603025,5.087218330116759,3.129711123290691,62.562319541336485,51.4700069245684
287,287,-5.6251601328168945,-6.0453281864678665,-91.37159054300926,58.92210903895901,1.2825756103061443,2.437779257477583,53.32223550657901,51.026319698247455
288,288,-19.605282142845105,-3.203578570174904,-84.27576401547576,57.17423038901958,3.144971100766929,1.7720875476993148,58.241531282753236,64.02991244380846
289,289,-33.97954535159534,-9.031957768745903,-66.08238667359787,59.360442072820874,2.551520019157335,2.756903942622005,54.17753961654515,58.21617289961406
290,290,-35.36167476355006,-9.200680972450971,-113.61884262874668,58.271690496147734,3.822181088703232,0.6173609163896159,55.398176760868225,54.40043785161285
291,291,-47.99615915488298,-10.106796554518029,-53.44979926315126,60.62066087160121,0.09646540263460945,3.6074637262578575,58.86211868974113,51.1057852923914
292,292,-40.547124993235045,-16.6572874909336,-104.557254564334,57.792687839368575,1.6191923968486857,0.3876478550698743,61.21474394285868,58.062863127909274
293,293,-37.06085768992454,-10.339430813983885,-119.40591974985689,58.72795511790059,2.1376234335344364,2.1689032277980647,61.23161976989811,52.987227209367404
294,294,-36.12092056679623,-24.00570568029639,-110.6451021949114,57.76622435982312,3.8779597103556203,6.241557934359033,60.631546736737555,58.592385867422486
295,295,-65.67096113579177,-15.354843966946389,-143.12617859864275,58.861636793791185,4.329823053941452,3.1191769862339926,63.31832828773625,69.6278175912056
296,296,-44.78942514928827,-16.81734747253264,-98.65795553371322,59.85278790319187,5.233253311601445,1.0172819904870387,61.346976328142546,58.301170279536734
297,297,-61.8268844368991,-18.769757481360724,-103.53291095071587,57.26538638823641,-1.6597030979497895,5.885343273021521,57.85721071364195,65.33230809268127
298,298,-71.42684102007009,-12.741474030725547,-121.91064290011455,59.96236534589809,3.444005954686709,4.990893084314729,61.541925316262585,55.71181896370462
299,299,-36.01732820744525,-21.964025589145095,-113.15865900878735,60.84508448406246,3.020703892204285,4.051738354357432,59.86715963525304,57.17865144155557
300,300,-50.520689659490465,-18.298912982456756,-79.034533201574,60.32705559533464,3.001614354079405,6.019961350478534,62.70760435693057,58.28598726655383
301,301,-38.45852973923053,-25.475521073216687,-107.42013200561983,59.61536524734688,2.502155813230415,8.234288688315637,64.81725746859932,60.45665453095723
302,302,-51.03756222335597,-22.68032218165377,-65.84807067276418,61.628736212696325,0.3636289119606455,5.196744080754504,59.68751761168299,58.91345659127441
303,303,-39.42754187941229,-29.062768444854015,-76.95626964963364,61.031340492884596,-1.0392932988075192,0.3724592348812097,61.2668626583986,60.611917723482655
304,304,-45.291540979879706,-32.68517244490589,-89.49121365862638,62.767640914362524,3.256376605596801,9.501720042332156,57.30982890650336,59.71958590380341
305,305,-48.22721140702993,-29.65629394488003,-62.55683028669711,61.66163663595867,1.8993499806009038,1.888652479719367,60.08987990856617,60.467600468106866
306,306,-27.387783326694205,-25.328780170508622,-79.80047232498183,61.37167792862739,1.055125025738129,5.383018928958287,57.654926964980774,65.23060047753273
307,307,-35.12272430159574,-32.81505155266753,-36.801615386680595,61.240318819166326,-0.6346377976924822,5.98742007969148,61.80065465182734,56.81570006070329
308,308,-43.872670693898705,-33.72544857642024,-48.75787658409705,61.2466526556056,0.32694222307606946,7.401072098532296,55.57075371928848,63.77508034073712
309,309,-13.889358850043777,-23.629834931327583,6.924046873586057,62.86263638208082,2.3759379740123974,4.480419314567787,61.20461402076893,64.1637211811634
310,310,-24.18918457413865,-27.05087843985215,-4.044585728567647,60.259910062620904,3.3124825137012506,4.304334705490577,63.432139335373314,58.97856920475977
311,311,-15.418262126704,-29.98610647237728,-39.33074985891451,61.562278701104944,-0.9671684370376671,6.199676242407504,71.00919276816431,68.58926557599192
312,312,-5.208017989147415,-23.156548976892772,-2.456164937479098,61.02810271871779,-1.8389095655413368,7.855460065708453,61.72938731234795,57.05263539314431
313,313,-7.046857839962945,-26.831057298640832,-21.07353666961937,62.42162062071281,0.04755891476189311,5.943740123270994,60.81574085124609,60.29710389210194
314,314,4.454086650053506,-19.417978250142394,-1.959992086073201,63.57486303234223,-0.19392441191046378,3.033104435416682,66.15319096937351,49.31428110377471
315,315,17.469289012356924,-29.40297083874448,20.775433211195622,63.999445226159914,-1.755375246343275,6.843255610409844,63.07526368526989,63.495877551375166
316,316,7.4678972558360845,-33.44449815236402,8.290550201453769,61.837173499092074,-1.683550675920894,6.465987536477366,70.82824206758369,66.1203925447283
317,317,23.27801220325544,-35.96726502004059,35.11370570572231,64.36132255457824,-0.799127103269546,1.2891530658686952,66.07776399151997,56.84761244845402
318,318,30.04612934700806,-29.59383678821086,46.90836552228392,64.3177473833772,-0.12148074957416949,3.446610833045069,61.63350273449933,53.01831417454118
319,319,23.710780767878838,-26.137601841379098,30.088538351868504,65.01344186280119,0.09357943957605785,-0.3607299224440128,63.973421168007945,66.65957674918313
320,320,28.419022998442323,-35.031971167211296,39.23302689037585,63.963449254761784,-3.5683499915874823,5.727547251440376,68.40916193783438,57.132099078810796
321,321,40.30172131354148,-30.675631145196526,61.23955642975405,62.203883986623474,3.415534051049928,6.616113359640514,65.18423422255059,60.27950228943718
322,322,29.274332925706123,-31.1844832287918,45.21379112000638,65.03430016601914,-1.138147857545004,5.535997635076827,67.22891273145068,58.751714428325066
323,323,19.605975615333477,-30.689675438562766,28.889355492985494,65.01258514023031,-5.1670999716066435,6.767036829163264,66.68806530652438,65.31922284672856
324,324,51.370449399391404,-34.65818831283654,47.15904323702132,64.90078230973229,0.07209057316806611,1.613928765604649,62.55574894910238,54.546072810785255
325,325,42.02270999439796,-38.00446092129637,83.15584179724385,63.94633987908602,-3.0134163246128285,9.025645910157799,61.570853154490536,67.54596271847652
326,326,40.63126222286695,-25.783315381073592,68.59595879256793,63.44891431563681,0.526192724305556,2.218592253894949,70.3975052365966,66.16652887778045
327,327,56.15862892751592,-30.196731254284575,98.94987242089921,65.28882677979333,-0.8268709834563324,3.977705675803395,65.76182876796146,57.67849218432789
328,328,46.03924344073553,-21.307634580118222,56.76158026232551,65.78827132868565,-0.8817825646790338,5.515032260104515,64.50410539141386,60.88979095581094
329,329,31.852111953444933,-19.275268884801605,107.54106372581862,64.60359794872838,-1.714979499734055,4.215207772223752,71.47733680430349,58.89358722630172
330,330,52.91705813660652,-15.481938299888009,115.78782871484907,65.72237748320059,-2.6475331395133024,2.553388250852411,60.90831214225682,65.80127187118792
331,331,60.40811639953107,-23.13284651593098,101.06587842290232,65.9501102444861,-6.788387914707819,3.5516642595687293,65.55116312375662,59.33952147876669
332,332,66.93137155996774,-29.523490529199655,134.68038202164496,65.31400857822307,-3.2182911869577646,2.0912606522456114,71.91871876289012,69.77996939822744
333,333,46.31362560539131,-10.06474169576932,129.03708403210436,65.40468029619504,-1.18873571448735,2.52712873810854,68.0666639679577,55.79493832613218
334,334,64.14347139936453,-21.583017635111187,91.1928225405275,67.30141331865919,-3.5524780450577653,6.092739367583059,67.29038641799097,72.08918814562676
335,335,47.593861339099995,-22.216142171369665,145.82899841918626,64.59908314424642,-2.3493174382942565,-0.4892747826560817,61.48945178502695,62.47546360905497
336,336,33.12872597337157,-13.201894451783271,99.22055218319493,65.45601070615089,-2.5627345257837986,2.3515528260499803,69.31283670044961,67.96115615686702
337,337,32.10730080784885,-12.345993352563825,93.89007600446925,68.33667452341705,-2.052320068812719,4.549187502874885,63.71327899126659,62.31120694346316
338,338,41.31680148819942,-12.499733906520078,117.60325321009464,67.54485401465844,-2.6392684482100077,0.02564042440274239,65.93541763826924,61.891426862837804
339,339,27.192961044508507,-9.230932284179636,96.37229313182917,69.3352762187614,-6.719013259001428,4.9360103856514925,68.96643850351566,78.89176442399737
340,340,20.231030942872344,-5.754840673701621,125.34023643579712,68.37464613817306,-5.303467264118103,0.18777377143256047,68.0448585329555,70.88489067550336
341,341,15.31909987436915,-2.2505098944534803,82.92043532485408,68.00823243999885,-2.158188586223437,0.8133859317470153,65.2947659397575,61.444549277849106
342,342,14.038165152330183,-11.862527604131898,58.133485027224324,68.66165473681856,-4.698758539737514,-0.27251523381375975,73.69204985184838,62.96723899700794
343,343,8.951065497108996,-7.107081295729439,86.20096162107191,68.14381397942066,-5.974166577609084,-0.9387206860234771,62.318270042939034,72.68420672214636
344,344,2.7856743688638907,0.19455690057059982,85.59398872384057,68.1386023736765,-4.47483306454933,5.88061888087827,76.65683545695917,72.05313762102396
345,345,2.6649097533073176,-1.7335972311895795,73.59806757630889,69.27881126375368,-2.4507378417943118,2.2820148222766727,70.96309572557536,65.85681957140588
346,346,-0.35814082300221894,9.591565274353664,39.21106999577618,70.12802105026576,-4.508148267534382,1.4328882524534008,70.24262267903711,69.00974790850915
347,347,-0.9277247710127963,-3.2710911420961963,42.45067724675691,70.04661451793393,-4.36250290866365,2.1811166423655646,77.130184565679,73.45065432299307
348,348,-0.4730463661435671,4.749478849830727,65.54564775232912,69.71946593000848,-6.6802329506824005,2.1934103732355834,73.18779050533956,65.76848665277274
349,349,-17.10716845524414,6.604680244149862,44.11165169566593,68.98660169921337,-4.012018806640323,-0.18857165864133896,67.5430638549767,75.4991140351575
350,350,-36.14303096637191,3.816111920832599,-17.592447569890822,70.87342521066597,-4.86280831203115,2.7204472112185103,63.59108537975035,75.76249005889204
351,351,-15.868840617246253,10.216032156758908,1.1060463503540916,70.97834994239153,-6.952231701875789,0.4501761731147419,64.39375587006472,67.71737587722222
352,352,-34.97565697306002,10.031492655229004,-9.984585695409098,70.39440454752635,-7.114645333602926,0.3131142452789522,72.49507794145163,73.49689583876756
353,353,-45.64932201182175,20.509474993806244,-12.290350337878028,70.43371809660728,-5.588286974993197,2.2405605561871003,69.52941273785152,71.69924742306979
354,354,-31.759156023409506,15.871565668001015,9.063913894325877,69.46625084537733,-6.220512769391849,0.2759607159658459,65.24186625989503,63.21177912895058
355,355,-25.236348542015378,17.494697986978295,-14.020194720509341,72.56488668424055,-4.388862083059655,2.506371567272227,76.81077005698002,74.93947383859506
356,356,-43.535717647859514,14.644068202155257,-25.076673349286583,71.72309032972551,-2.32406296256605,-1.677024115810891,71.03001838676647,76.13495713514669
357,357,-36.302067057071596,22.531981794435666,-23.646944593617057,71.61519654626794,-4.7608355812629926,1.1949827529714618,66.07426299150072,70.48959798794756
358,358,-50.59551264075492,31.292764081358357,-23.671671532494983,70.50397502609583,-7.252213472349027,-0.17749413449862073,64.46389387187476,70.56876139313222
359,359,-55.027120744806915,14.479399695318307,-52.223241956077494,73.66309287772644,-4.394794187541758,-0.9962802440362444,73.61092993569841,66.60267144994587
360,360,-42.26677702286996,16.916969271611823,-52.43099450493976,71.54493494596038,-6.6035038099372185,-1.6512187979965676,74.40527396400849,70.69155782459731
361,361,-63.20119167503931,16.96260231485126,-48.59338112303872,72.57780929557804,0.0092887320042907,-2.7344811047060404,79.93760319138555,77.66367259522052
362,362,-58.69807736845394,22.625026383408702,-40.263148239477545,71.71295559854339,-6.371489247161245,-2.8342667295937396,73.74588832812857,60.986862968613224
363,363,-59.380038402337895,19.652847596495057,-51.94507760579886,73.01678436749432,-3.82954077872958,-1.991545524592559,75.5641860603699,64.98969706135881
364,364,-41.298376836400955,30.89289126816098,-79.3117289475941,72.44904148417041,-4.531942703382548,-2.7476839372758532,68.06829495820892,69.85720018352804
365,365,-54.40643220664895,24.113835825610646,-79.87920918605042,73.13976974156104,-6.097191335778799,-4.57775293523256,67.68607755288113,70.7166500818731
366,366,-38.35129312316529,37.07383777317477,-89.38346238585417,69.94595811177665,-8.408025489915909,-0.558047464980751,70.98450552131695,66.71630456670819
367,367,-50.52916455075635,30.46350335969334,-91.457524614268,72.64595846187787,-1.4698413439523557,-1.3561098263552602,74.85293667853209,67.18765229545782
368,368,-30.24318472602408,24.68813754229405,-94.43363055905722,72.84478447046673,-11.235967914565805,-3.4767818160515533,76.12223788870334,65.4090436868959
369,369,-25.06725468093056,26.833906702971465,-121.15681565905349,72.94434282608309,-2.384103280874569,-3.7561370488981076,81.99212687861348,71.5445992014249
370,370,-24.906526896023077,32.659754186513204,-75.68773739972042,76.49608357356888,-5.5926955067234125,-1.315495564827469,65.15013118453683,70.90888286113376
371,371,-21.893103217343707,34.96977765278895,-74.69843590756759,74.19007018973242,-4.106332850077892,-4.3990359274538156,71.14069256973161,73.55293870942565
372,372,-36.32368995319136,21.502368486954296,-101.4859390283695,74.80736232419622,-8.14943411165008,-8.536301611956896,78.5060719503027,75.38087874476162
373,373,-3.871596729224681,25.299185456349548,-86.80491867824712,73.82340501962835,-4.579466786227578,-4.819394030926068,72.55303999542534,78.83725613229237
374,374,-12.770151080118737,28.64914098386503,-128.72575265343912,74.81389145082763,-5.272083297889992,-5.162632256018269,68.63072790663873,79.68826118423982
375,375,7.1149289321624725,31.768384552376855,-144.25335557474088,75.6288162677336,-5.7601971096155395,-4.081105752321862,72.49747608448764,71.60311316705062
376,376,-0.36523881794767465,32.96366691425311,-91.39722644056431,72.53579325049009,-4.9026167617760805,-4.335391796899304,78.27696297869291,69.18838615857666
377,377,-13.447082410999231,24.883511240297313,-95.14891077762398,74.2624013675197,-2.6687658533196346,-4.537648597076966,76.11486870316868,85.67584864698415
378,378,6.708070215657367,30.83450538231775,-76.44095351427812,76.71024491167276,-3.189798551098883,-4.799415991525992,74.69008453320693,72.90254749073621
379,379,3.4169874269450933,32.148716811855294,-105.01113820014717,76.23797628472462,-5.815240492601941,-4.828484771295298,83.18767333416635,74.60498900808051
380,380,12.48279846151098,27.16775468279936,-74.28497424176942,75.70777386951295,-2.957548517220539,-2.4141243295482977,73.59843253235981,83.6234687929096
381,381,4.685969469513191,32.40912287407896,-78.51946054671616,77.12442245769246,-7.907733990769335,-1.6010972592396593,72.30796939588639,69.29723469773546
382,382,11.08312854068691,28.402833076267427,-35.975145372994476,76.82983868270755,-5.427094539223819,-1.5467213650417877,79.67046706687657,80.56984123204425
383,383,35.35462333744087,35.12478451093249,-88.97398424279245,77.31678929166094,-5.403078345308488,-6.324241963588156,74.85333148427203,81.9541283465191
384,384,46.208844377951024,25.07255503801425,-41.51045181632874,76.78450655296889,-4.384772395927127,-7.331557670580011,70.6516928419104,76.99333109751076
385,385,41.143337848099826,34.65749823731903,-54.92639459125913,75.5054081883931,-5.2952436467303805,-3.8416010266036373,71.94383981952001,79.69354153185282
386,386,49.051472207892544,30.382188794677496,-57.03818616351731,76.80067711092244,-3.198693408701243,-3.5912070616268235,80.66384100847466,72.47535330472942
